smiles,substructure,average_contribution
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CC,0.5985984206199646
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,C=C,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,C#C,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CO,0.7159350514411926
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CCO,0.7145316004753113
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,c1ccccc1O,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,COC,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,C=O,0.774958610534668
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CC=O,0.7215683460235596
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CC(=O)C,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,C(=O)O,0.723087728023529
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CC(=O)O,0.7176834940910339
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,COC(=O)C,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CN,0.7379683256149292
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CCN,0.6751436591148376
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CC(=O)N,0.7385045289993286
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CC#N,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CCl,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,CCBr,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,c1ccccc1S(=O)(=O)O,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,c1ccccc1[N+](=O)[O-],0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,c1ccccc1,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,Cc1ccccc1,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,C=CC1=CC=CC=C1,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,Nc1ccccc1,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,c1ccc2ccccc2c1,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,Oc1ccc2ccccc2c1,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,Nc1ccc2cccc(c2)c1,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,n1ccccc1,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,o1cccc1,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,s1cccc1,0.0
C1CC(NC1)C(=O)N2CC(CC2C(=O)O)O,n1cccc1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,C,0.4568464159965515
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CC,0.4329891800880432
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,C=C,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,C#C,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CO,0.6847388744354248
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CCO,0.6680496335029602
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,c1ccccc1O,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,COC,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,C=O,0.7297711372375488
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CC=O,0.696691632270813
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CC(=O)C,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,C(=O)O,0.6988949775695801
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CC(=O)O,0.6562240719795227
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,COC(=O)C,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CN,0.7005557417869568
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CCN,0.671526312828064
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CC(=O)N,0.7539125680923462
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CC#N,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CCl,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,CCBr,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,c1ccccc1S(=O)(=O)O,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,c1ccccc1[N+](=O)[O-],0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,c1ccccc1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,Cc1ccccc1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,C=CC1=CC=CC=C1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,Nc1ccccc1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,c1ccc2ccccc2c1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,Oc1ccc2ccccc2c1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,Nc1ccc2cccc(c2)c1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,n1ccccc1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,o1cccc1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,s1cccc1,0.0
CC(C)CC(C(=O)O)NC(=O)C(C(C)O)N,n1cccc1,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,C,0.30773207545280457
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CC,0.4471316337585449
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,C=C,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,C#C,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CO,0.5645052194595337
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CCO,0.5275958776473999
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,c1ccccc1O,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,COC,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,C=O,0.6167705655097961
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CC=O,0.5869007706642151
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CC(=O)C,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,C(=O)O,0.5772573351860046
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CC(=O)O,0.5463873147964478
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,COC(=O)C,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CN,0.5975124835968018
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CCN,0.5628425478935242
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CC(=O)N,0.6435877084732056
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CC#N,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CCl,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,CCBr,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,c1ccccc1S(=O)(=O)O,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,c1ccccc1[N+](=O)[O-],0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,c1ccccc1,0.11313637346029282
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,Cc1ccccc1,0.1364339143037796
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,C=CC1=CC=CC=C1,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,Nc1ccccc1,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,c1ccc2ccccc2c1,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,Oc1ccc2ccccc2c1,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,Nc1ccc2cccc(c2)c1,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,n1ccccc1,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,o1cccc1,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,s1cccc1,0.0
CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,n1cccc1,0.0
C(COCCOCCOCCOCCO)O,C,0.8763360977172852
C(COCCOCCOCCOCCO)O,CC,0.8763360977172852
C(COCCOCCOCCOCCO)O,C=C,0.0
C(COCCOCCOCCOCCO)O,C#C,0.0
C(COCCOCCOCCOCCO)O,CO,0.8651207685470581
C(COCCOCCOCCOCCO)O,CCO,0.8688591718673706
C(COCCOCCOCCOCCO)O,c1ccccc1O,0.0
C(COCCOCCOCCOCCO)O,COC,0.8750633597373962
C(COCCOCCOCCOCCO)O,C=O,0.0
C(COCCOCCOCCOCCO)O,CC=O,0.0
C(COCCOCCOCCOCCO)O,CC(=O)C,0.0
C(COCCOCCOCCOCCO)O,C(=O)O,0.0
C(COCCOCCOCCOCCO)O,CC(=O)O,0.0
C(COCCOCCOCCOCCO)O,COC(=O)C,0.0
C(COCCOCCOCCOCCO)O,CN,0.0
C(COCCOCCOCCOCCO)O,CCN,0.0
C(COCCOCCOCCOCCO)O,CC(=O)N,0.0
C(COCCOCCOCCOCCO)O,CC#N,0.0
C(COCCOCCOCCOCCO)O,CCl,0.0
C(COCCOCCOCCOCCO)O,CCBr,0.0
C(COCCOCCOCCOCCO)O,c1ccccc1S(=O)(=O)O,0.0
C(COCCOCCOCCOCCO)O,c1ccccc1[N+](=O)[O-],0.0
C(COCCOCCOCCOCCO)O,c1ccccc1,0.0
C(COCCOCCOCCOCCO)O,Cc1ccccc1,0.0
C(COCCOCCOCCOCCO)O,C=CC1=CC=CC=C1,0.0
C(COCCOCCOCCOCCO)O,Nc1ccccc1,0.0
C(COCCOCCOCCOCCO)O,c1ccc2ccccc2c1,0.0
C(COCCOCCOCCOCCO)O,Oc1ccc2ccccc2c1,0.0
C(COCCOCCOCCOCCO)O,Nc1ccc2cccc(c2)c1,0.0
C(COCCOCCOCCOCCO)O,n1ccccc1,0.0
C(COCCOCCOCCOCCO)O,o1cccc1,0.0
C(COCCOCCOCCOCCO)O,s1cccc1,0.0
C(COCCOCCOCCOCCO)O,n1cccc1,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,C,0.6216419339179993
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CC,0.5205251574516296
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,C=C,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,C#C,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CO,0.7821890115737915
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CCO,0.584394633769989
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,c1ccccc1O,0.5759556889533997
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,COC,0.7952960133552551
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,C=O,0.6079326868057251
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CC=O,0.5811448097229004
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CC(=O)C,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,C(=O)O,0.6197654604911804
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CC(=O)O,0.5967163443565369
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,COC(=O)C,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CN,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CCN,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CC(=O)N,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CC#N,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CCl,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,CCBr,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,c1ccccc1S(=O)(=O)O,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,c1ccccc1[N+](=O)[O-],0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,c1ccccc1,0.5293168425559998
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,Cc1ccccc1,0.5354260206222534
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,C=CC1=CC=CC=C1,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,Nc1ccccc1,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,c1ccc2ccccc2c1,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,Oc1ccc2ccccc2c1,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,Nc1ccc2cccc(c2)c1,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,n1ccccc1,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,o1cccc1,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,s1cccc1,0.0
COC1=CC(=CC(=C1OC)OC)CCC(=O)O,n1cccc1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,C,0.29989731311798096
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CC,0.28023606538772583
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,C=C,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,C#C,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CO,0.5653570294380188
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CCO,0.528484046459198
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,c1ccccc1O,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,COC,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,C=O,0.6092826128005981
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CC=O,0.5690269470214844
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CC(=O)C,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,C(=O)O,0.5778922438621521
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CC(=O)O,0.5471037030220032
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,COC(=O)C,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CN,0.5800283551216125
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CCN,0.5317456722259521
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CC(=O)N,0.6157993078231812
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CC#N,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CCl,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,CCBr,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,c1ccccc1S(=O)(=O)O,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,c1ccccc1[N+](=O)[O-],0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,c1ccccc1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,Cc1ccccc1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,C=CC1=CC=CC=C1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,Nc1ccccc1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,c1ccc2ccccc2c1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,Oc1ccc2ccccc2c1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,Nc1ccc2cccc(c2)c1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,n1ccccc1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,o1cccc1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,s1cccc1,0.0
CC(C)CC(C(=O)NC(CC(C)C)C(=O)O)N,n1cccc1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,C,0.5008991956710815
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CC,0.4257529079914093
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,C=C,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,C#C,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CO,0.7452331781387329
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CCO,0.7674970626831055
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,c1ccccc1O,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,COC,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,C=O,0.7703268527984619
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CC=O,0.7545478940010071
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CC(=O)C,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,C(=O)O,0.7453751564025879
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CC(=O)O,0.7620375156402588
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,COC(=O)C,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CN,0.7520705461502075
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CCN,0.7066536545753479
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CC(=O)N,0.7522708177566528
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CC#N,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CCl,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,CCBr,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,c1ccccc1S(=O)(=O)O,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,c1ccccc1[N+](=O)[O-],0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,c1ccccc1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,Cc1ccccc1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,C=CC1=CC=CC=C1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,Nc1ccccc1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,c1ccc2ccccc2c1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,Oc1ccc2ccccc2c1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,Nc1ccc2cccc(c2)c1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,n1ccccc1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,o1cccc1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,s1cccc1,0.0
CC(C)CC(C(=O)NCC(=O)NCC(=O)O)N,n1cccc1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,C,0.6256930828094482
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CC,0.6119645237922668
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,C=C,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,C#C,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CO,0.692141056060791
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CCO,0.6790049076080322
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,c1ccccc1O,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,COC,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,C=O,0.6940021514892578
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CC=O,0.6621326804161072
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CC(=O)C,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,C(=O)O,0.6924841403961182
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CC(=O)O,0.6749311089515686
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,COC(=O)C,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CN,0.7037651538848877
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CCN,0.678512454032898
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CC(=O)N,0.6749551296234131
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CC#N,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CCl,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,CCBr,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,c1ccccc1S(=O)(=O)O,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,c1ccccc1[N+](=O)[O-],0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,c1ccccc1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,Cc1ccccc1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,C=CC1=CC=CC=C1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,Nc1ccccc1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,c1ccc2ccccc2c1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,Oc1ccc2ccccc2c1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,Nc1ccc2cccc(c2)c1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,n1ccccc1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,o1cccc1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,s1cccc1,0.0
CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O,n1cccc1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,C,0.23331740498542786
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CC,0.22558128833770752
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,C=C,0.028414670377969742
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,C#C,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CO,0.46545684337615967
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CCO,0.4173402488231659
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,c1ccccc1O,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,COC,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,C=O,0.5149505138397217
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CC=O,0.47608286142349243
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CC(=O)C,0.4566490352153778
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,C(=O)O,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CC(=O)O,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,COC(=O)C,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CN,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CCN,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CC(=O)N,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CC#N,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CCl,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,CCBr,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,c1ccccc1S(=O)(=O)O,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,c1ccccc1[N+](=O)[O-],0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,c1ccccc1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,Cc1ccccc1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,C=CC1=CC=CC=C1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,Nc1ccccc1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,c1ccc2ccccc2c1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,Oc1ccc2ccccc2c1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,Nc1ccc2cccc(c2)c1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,n1ccccc1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,o1cccc1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,s1cccc1,0.0
CC1CC=C2C1CC3(C(=O)CC2(C3(C)CO)C)O,n1cccc1,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,C,0.2529282867908478
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CC,0.24501949548721313
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,C=C,0.03526874631643295
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,C#C,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CO,0.43131592869758606
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CCO,0.38795551657676697
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,c1ccccc1O,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,COC,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,C=O,0.5517454147338867
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CC=O,0.46507492661476135
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CC(=O)C,0.42173969745635986
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,C(=O)O,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CC(=O)O,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,COC(=O)C,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CN,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CCN,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CC(=O)N,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CC#N,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CCl,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,CCBr,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,c1ccccc1S(=O)(=O)O,0.0
CC(=C1CC2C(CCC2(C)O)C(CC1=O)(C)O)C,c1ccccc1[N+](=O)[O-],0.0
